KATERERA INTEGRATED HEALTH CENTER II,Health Center II,"RUBIRIZI, Western, Uganda"
KAZINGA HEALTH CENTER II,Health Center II,"RUBIRIZI, Western, Uganda"
KISENYI HEALTH CENTER II,Health Center II,"RUBIRIZI, Western, Uganda"
KYABAKARA HEALTH CENTER II,Health Center II,"RUBIRIZI, Western, Uganda"
KYAMBURA MEDICAL CARE HEALTH CENTER II,Health Center II,"RUBIRIZI, Western, Uganda"
KYENZAZA HEALTH CENTER II,Health Center II,"RUBIRIZI, Western, Uganda"
MUNYONYI HEALTH CENTER II,Health Center II,"RUBIRIZI, Western, Uganda"
MUSHUMBA HEALTH CENTER II,Health Center II,"RUBIRIZI, Western, Uganda"
NDANGARO HEALTH CENTER II,Health Center II,"RUBIRIZI, Western, Uganda"
QUEEN ELIZABETH HEALTH CENTER II,Health Center II,"RUBIRIZI, Western, Uganda"
RUGAZI MISSION HEALTH CENTER II,Health Center II,"RUBIRIZI, Western, Uganda"
RUMURI HEALTH CENTER II,Health Center II,"RUBIRIZI, Western, Uganda"
RUTOTO HEALTH CENTER II,Health Center II,"RUBIRIZI, Western, Uganda"
ST. CHARLES HEALTH CENTER II,Health Center II,"RUBIRIZI, Western, Uganda"
ST.ANGELLA MEDICAL CLINIC HEALTH CENTER II,Health Center II,"RUBIRIZI, Western, Uganda"
ST.JOHNS MEDICAL CLINIC HEALTH CENTER II,Health Center II,"RUBIRIZI, Western, Uganda"
BUCUNDURA HEALTH CENTER II,Health Center II,"RUKIGA, Western, Uganda"
BUKINDA CLINIC HEALTH CENTER II,Health Center II,"RUKIGA, Western, Uganda"
CLINIC AFRICA CLINIC,Health Center II,"RUKIGA, Western, Uganda"
CLINIC AFRICA CLINIC HEALTH CENTER II,Health Center II,"RUKIGA, Western, Uganda"
CLINIC AFRICA MUHANGA HEALTH CENTER II,Health Center II,"RUKIGA, Western, Uganda"
IBUGWE HEALTH CENTER II,Health Center II,"RUKIGA, Western, Uganda"
IBUMBA HEALTH CENTER II,Health Center II,"RUKIGA, Western, Uganda"
KABALE KITOJO HEALTH CENTER II GOVT,Health Center II,"RUKIGA, Western, Uganda"
KABALE KITUNGA HEALTH CENTER II GOVT,Health Center II,"RUKIGA, Western, Uganda"
KAFUNJO - NYAKARAMBI HEALTH CENTER II,Health Center II,"RUKIGA, Western, Uganda"
KAHAMA  HEALTH CENTER II,Health Center II,"RUKIGA, Western, Uganda"
KARORWA HEALTH CENTER II,Health Center II,"RUKIGA, Western, Uganda"
KASHEKYE HEALTH CENTER II,Health Center II,"RUKIGA, Western, Uganda"
KITANGA HEALTH CENTER II GOVT,Health Center II,"RUKIGA, Western, Uganda"
KYERERO HEALTH CENTER II,Health Center II,"RUKIGA, Western, Uganda"
MUHANGA HEALTH CENTER II,Health Center II,"RUKIGA, Western, Uganda"
MUKYOGO HEALTH CENTER II,Health Center II,"RUKIGA, Western, Uganda"
NOOZI HEALTH CENTER II,Health Center II,"RUKIGA, Western, Uganda"
NYABIREREMA HEALTH CENTER II,Health Center II,"RUKIGA, Western, Uganda"
NYAKARAMBI HEALTH CENTER II,Health Center II,"RUKIGA, Western, Uganda"
NYAKASHEBEYA HEALTH CENTER II,Health Center II,"RUKIGA, Western, Uganda"
NYAKIHANGA HEALTH CENTER II,Health Center II,"RUKIGA, Western, Uganda"
NYARURAMBI HEALTH CENTER II,Health Center II,"RUKIGA, Western, Uganda"
ROTOM HEALTH CENTER II,Health Center II,"RUKIGA, Western, Uganda"
RWANJURA HEALTH CENTER II,Health Center II,"RUKIGA, Western, Uganda"
ST. KIZITO NTARAGA HEALTH CENTER II NR,Health Center II,"RUKIGA, Western, Uganda"
ST. MARY'S CLINIC SOLIDALE HEALTH CENTER II,Health Center II,"RUKIGA, Western, Uganda"
BIKUNGU HEALTH CENTER II,Health Center II,"RUKUNGIRI, Western, Uganda"
BUCENCE HEALTH CENTER II,Health Center II,"RUKUNGIRI, Western, Uganda"
BUNONO HEALTH CENTER II  ,Health Center II,"RUKUNGIRI, Western, Uganda"
KAFUNJO HEALTH CENTER II ,Health Center II,"RUKUNGIRI, Western, Uganda"
KAHENGYE HEALTH CENTER II,Health Center II,"RUKUNGIRI, Western, Uganda"
KAHOKO  HEALTH CENTER II,Health Center II,"RUKUNGIRI, Western, Uganda"
KASHESHE HEALTH CENTER II,Health Center II,"RUKUNGIRI, Western, Uganda"
KATERAMPUGU HEALTH CENTER II,Health Center II,"RUKUNGIRI, Western, Uganda"
KATONYA HEALTH CENTER II,Health Center II,"RUKUNGIRI, Western, Uganda"
KITOJO HEALTH CENTER II NGO,Health Center II,"RUKUNGIRI, Western, Uganda"
KYAMAKANDA HEALTH CENTER II,Health Center II,"RUKUNGIRI, Western, Uganda"
KYATOKO HEALTH CENTER II,Health Center II,"RUKUNGIRI, Western, Uganda"
MASYA GVT HEALTH CENTER II,Health Center II,"RUKUNGIRI, Western, Uganda"
MASYA NGO HEALTH CENTER II,Health Center II,"RUKUNGIRI, Western, Uganda"
MITOMA HEALTH CENTER II,Health Center II,"RUKUNGIRI, Western, Uganda"
MURAMA GVT HEALTH CENTER II,Health Center II,"RUKUNGIRI, Western, Uganda"
MURAMA NGO HEALTH CENTER II,Health Center II,"RUKUNGIRI, Western, Uganda"
NDERE  HEALTH CENTER II,Health Center II,"RUKUNGIRI, Western, Uganda"
NGOMA HEALTH CENTER II ,Health Center II,"RUKUNGIRI, Western, Uganda"
NYABIHINGA HEALTH CENTER II,Health Center II,"RUKUNGIRI, Western, Uganda"
NYABITETE HEALTH CENTER II,Health Center II,"RUKUNGIRI, Western, Uganda"
NYAKABUNGO HEALTH CENTER II,Health Center II,"RUKUNGIRI, Western, Uganda"
NYAKANYINYA HEALTH CENTER II,Health Center II,"RUKUNGIRI, Western, Uganda"
NYAKAZINGA HEALTH CENTER II,Health Center II,"RUKUNGIRI, Western, Uganda"
NYAKINENGO HEALTH CENTER II,Health Center II,"RUKUNGIRI, Western, Uganda"
NYARUGANDO HEALTH CENTER II ,Health Center II,"RUKUNGIRI, Western, Uganda"
RUBANGA HEALTH CENTER II,Health Center II,"RUKUNGIRI, Western, Uganda"
RUGANDO HEALTH CENTER II,Health Center II,"RUKUNGIRI, Western, Uganda"
RUKUNGIRI BURORA HEALTH CENTER II GOVT,Health Center II,"RUKUNGIRI, Western, Uganda"
RUKUNGIRI BWANDA HEALTH CENTER II,Health Center II,"RUKUNGIRI, Western, Uganda"
RUKUNGIRI IBANDA HEALTH CENTER II GOVT,Health Center II,"RUKUNGIRI, Western, Uganda"
RUKUNGIRI IHUNGA HEALTH CENTER II GOVT,Health Center II,"RUKUNGIRI, Western, Uganda"
RUKUNGIRI KAFUNJO HEALTH CENTER II GOVT,Health Center II,"RUKUNGIRI, Western, Uganda"
RUKUNGIRI KAKAMBA HEALTH CENTER II GOVT,Health Center II,"RUKUNGIRI, Western, Uganda"
RUKUNGIRI PRISON HEALTH CENTER II,Health Center II,"RUKUNGIRI, Western, Uganda"
RUTEETE HEALTH CENTER II,Health Center II,"RUKUNGIRI, Western, Uganda"
RUTOOMA HEALTH CENTER II NGO,Health Center II,"RUKUNGIRI, Western, Uganda"
RUYONZA HEALTH CENTER II,Health Center II,"RUKUNGIRI, Western, Uganda"
RWABUKOBA HEALTH CENTER II,Health Center II,"RUKUNGIRI, Western, Uganda"
RWAKIRUNGURA HEALTH CENTER II,Health Center II,"RUKUNGIRI, Western, Uganda"
RWAMUHIMA HEALTH CENTER II ,Health Center II,"RUKUNGIRI, Western, Uganda"
RWESHAMA NGO HEALTH CENTER II,Health Center II,"RUKUNGIRI, Western, Uganda"
ST. JUDE CLINIC - RUKUNGIRI,Health Center II,"RUKUNGIRI, Western, Uganda"
ST. MARK MABANGA HEALTH CENTER II,Health Center II,"RUKUNGIRI, Western, Uganda"
TASO RUKUNGIRI HEALTH CENTER II,Health Center II,"RUKUNGIRI, Western, Uganda"
BIGONA HEALTH CENTER II,Health Center II,"SHEEMA, Western, Uganda"
BURARO HEALTH CENTER II,Health Center II,"SHEEMA, Western, Uganda"
DOCTORS CLINIC & LAB SERVICES HEALTH CENTER II,Health Center II,"SHEEMA, Western, Uganda"
GIRAMATSIKO CLINIC HEALTH CENTER II,Health Center II,"SHEEMA, Western, Uganda"
HOPE MEDICAL CENTRE HEALTH CENTER II NGO,Health Center II,"SHEEMA, Western, Uganda"
ISINGIRO HEALTH CENTER II,Health Center II,"SHEEMA, Western, Uganda"
KABWOHE CLINICAL RESEARCH CENRER HEALTH CENTER II,Health Center II,"SHEEMA, Western, Uganda"
KAGATI HEALTH CENTER II,Health Center II,"SHEEMA, Western, Uganda"
KANEKYE COMMUNITY MEDICAL CENTRE HEALTH CENTER II,Health Center II,"SHEEMA, Western, Uganda"
KARERA HEALTH CENTER II,Health Center II,"SHEEMA, Western, Uganda"
KARUGORORA HEALTH CENTER II,Health Center II,"SHEEMA, Western, Uganda"
KASAGAMA MEDICAL CENTRE HEALTH CENTER II,Health Center II,"SHEEMA, Western, Uganda"
KASANA EAST HEALTH CENTER II,Health Center II,"SHEEMA, Western, Uganda"
KASANA NGO HEALTH CENTER II,Health Center II,"SHEEMA, Western, Uganda"
KASANA WEST GOVT HEALTH CENTER II,Health Center II,"SHEEMA, Western, Uganda"
KASHOZI -SHUUKU HEALTH CENTER II,Health Center II,"SHEEMA, Western, Uganda"
KIHUNDA HEALTH CENTER II,Health Center II,"SHEEMA, Western, Uganda"
KITOJO COMMUNITY HEALTH CENTER II,Health Center II,"SHEEMA, Western, Uganda"
KYABANDARA HEALTH CENTER II,Health Center II,"SHEEMA, Western, Uganda"
KYEIBANGA HEALTH CENTER II,Health Center II,"SHEEMA, Western, Uganda"
KYEIHARA HEALTH CENTER II,Health Center II,"SHEEMA, Western, Uganda"
MABAARE HEALTH CENTER II,Health Center II,"SHEEMA, Western, Uganda"
MATSYORO HEALTH CENTER II,Health Center II,"SHEEMA, Western, Uganda"
MUZIRA HEALTH CENTER II,Health Center II,"SHEEMA, Western, Uganda"
NYAKASHOGA HEALTH CENTER II,Health Center II,"SHEEMA, Western, Uganda"
NYAMABARE HEALTH CENTER II NGO,Health Center II,"SHEEMA, Western, Uganda"
RUGARAMA HEALTH CENTER II,Health Center II,"SHEEMA, Western, Uganda"
RUKONDO HEALTH CENTER II,Health Center II,"SHEEMA, Western, Uganda"
RUSHOZI HEALTH CENTER II,Health Center II,"SHEEMA, Western, Uganda"
RWAMUJOJO HEALTH CENTER II,Health Center II,"SHEEMA, Western, Uganda"
RWEIBARE HEALTH CENTER II,Health Center II,"SHEEMA, Western, Uganda"
SHEEMA CLINIC HEALTH CENTER II,Health Center II,"SHEEMA, Western, Uganda"
SHEEMA KIZIBA HEALTH CENTER II GOVT,Health Center II,"SHEEMA, Western, Uganda"
SHEEMA MIGINA HEALTH CENTER II GOVT,Health Center II,"SHEEMA, Western, Uganda"
ST.CLARET NYABWINA HEALTH CENTER II,Health Center II,"SHEEMA, Western, Uganda"
TUHWERANE HEALTH CENTER II,Health Center II,"SHEEMA, Western, Uganda"
BIHANGA HEALTH CENTER III,Health Center III,"BUHWEJU, Western, Uganda"
BURERE HEALTH CENTER III,Health Center III,"BUHWEJU, Western, Uganda"
KARUNGU HEALTH CENTER III,Health Center III,"BUHWEJU, Western, Uganda"
BURUNGIRA HEALTH CENTER II,Health Center III,"BUSHENYI, Western, Uganda"
BUSHENYI MEDICAL CENTER HEALTH CENTER III,Health Center III,"BUSHENYI, Western, Uganda"
BUSHENYI UGANDA PRISONS  HEALTH CENTER III,Health Center III,"BUSHENYI, Western, Uganda"
KATUNGU HEALTH CENTER II,Health Center III,"BUSHENYI, Western, Uganda"
KYEIZOOBA HEALTH CENTER III,Health Center III,"BUSHENYI, Western, Uganda"
IBANDA MISSION HEALTH CENTER III,Health Center III,"IBANDA, Western, Uganda"
KANYWAMBOGO HEALTH CENTER III,Health Center III,"IBANDA, Western, Uganda"
KIKYENKYE  HEALTH CENTER III,Health Center III,"IBANDA, Western, Uganda"
ENDIIZI HEALTH CENTER III,Health Center III,"ISINGIRO, Western, Uganda"
ISIBUKA NURSING HOME HEALTH CENTER III,Health Center III,"ISINGIRO, Western, Uganda"
KABUYANDA  CATHOLIC HEALTH CENTER II,Health Center III,"ISINGIRO, Western, Uganda"
KASANA HEALTH CENTER III,Health Center III,"ISINGIRO, Western, Uganda"
KANUNGU KAYONZA HEALTH CENTER III GOVT,Health Center III,"KANUNGU, Western, Uganda"
KANYANTOROGO GVT HEALTH CENTER III,Health Center III,"KANUNGU, Western, Uganda"
KAYONZA TEA FACTORY HEALTH CENTER III,Health Center III,"KANUNGU, Western, Uganda"
MBURAMIZI ARMY BARRACKS HEALTH CENTER III,Health Center III,"KANUNGU, Western, Uganda"
KANYARYERU (LAKE MBURO) HEALTH CENTER III,Health Center III,"KIRUHURA, Western, Uganda"
KIRUHURA KANONI HEALTH CENTER III GOVT,Health Center III,"KIRUHURA, Western, Uganda"
KIRUHURA KINONI HEALTH CENTER III GOVT,Health Center III,"KIRUHURA, Western, Uganda"
KYEIBUZA (ST. MARY'S) HEALTH CENTER III,Health Center III,"KIRUHURA, Western, Uganda"
MBABA COMMUNITY BASED HEALTH CARE CENTRE HEALTH CENTER II,Health Center III,"KIRUHURA, Western, Uganda"
AFYA CLINIC,Health Center III,"KISORO, Western, Uganda"
NYAKINAMA HEALTH CENTER III,Health Center III,"KISORO, Western, Uganda"
POTTERS VILLAGE HEALTH CENTER III,Health Center III,"KISORO, Western, Uganda"
BIHARWE (NYABUHAMA) HEALTH CENTER III,Health Center III,"MBARARA, Western, Uganda"
BIHARWE ST JOHNS HEALTH CENTER II,Health Center III,"MBARARA, Western, Uganda"
BUKIIRO HEALTH CENTER III,Health Center III,"MBARARA, Western, Uganda"
MBARARA MAIN PRISONS HEALTH CENTERIII,Health Center III,"MBARARA, Western, Uganda"
MBARARA MUSLIM HEALTH CENTER III,Health Center III,"MBARARA, Western, Uganda"
MBARARA POLICE HEALTH CENTER III,Health Center III,"MBARARA, Western, Uganda"
NYAKAYOJO HEALTH CENTER III,Health Center III,"MBARARA, Western, Uganda"
NYAMITANGA GVT HEALTH CENTER III,Health Center III,"MBARARA, Western, Uganda"
ST. JOSEPH RUBINDI HEALTH CENTER II,Health Center III,"MBARARA, Western, Uganda"
BITEREKO HEALTH CENTER III,Health Center III,"MITOOMA, Western, Uganda"
BUBANGIZI HEALTH CENTER III,Health Center III,"MITOOMA, Western, Uganda"
KANYABWANGA HEALTH CENTER III,Health Center III,"MITOOMA, Western, Uganda"
KASHENSHERO HEALTH CENTER III,Health Center III,"MITOOMA, Western, Uganda"
MITOOMA KABIRA HEALTH CENTER III GOVT,Health Center III,"MITOOMA, Western, Uganda"
MUTARA HEALTH CENTER III,Health Center III,"MITOOMA, Western, Uganda"
RUBARE HEALTH CENTER II,Health Center III,"MITOOMA, Western, Uganda"
RWOBURUNGA HEALTH CENTER III,Health Center III,"MITOOMA, Western, Uganda"
NTOROKO HEALTH CENTER III,Health Center III,"NTOROKO, Western, Uganda"
RWEBISENGO HEALTH CENTER III,Health Center III,"NTOROKO, Western, Uganda"
STELLA MARIS NTOROKO HEALTH CENTER III,Health Center III,"NTOROKO, Western, Uganda"
BUTAARE HEALTH CENTER III,Health Center III,"NTUNGAMO, Western, Uganda"
DOCTORS REFERRAL HOPITAL,Health Center III,"NTUNGAMO, Western, Uganda"
KAYONZA NTUNGAMO HEALTH CENTER III GOVT,Health Center III,"NTUNGAMO, Western, Uganda"
NTUNGAMO NGOMA HEALTH CENTER III,Health Center III,"NTUNGAMO, Western, Uganda"
NYAKYEERA HEALTH CENTER III,Health Center III,"NTUNGAMO, Western, Uganda"
RWEIKINIRO HEALTH CENTER III,Health Center III,"NTUNGAMO, Western, Uganda"
ST. LUCIA KAGAMBA HEALTH CENTER II,Health Center III,"NTUNGAMO, Western, Uganda"
BUBARE HEALTH CENTER III,Health Center III,"RUBANDA, Western, Uganda"
BUFUNDI HEALTH CENTER III,Health Center III,"RUBANDA, Western, Uganda"
BWINDI HEALTH CENTER III,Health Center III,"RUBANDA, Western, Uganda"
IKUMBA HEALTH CENTER III,Health Center III,"RUBANDA, Western, Uganda"
KAGARAMA HEALTH CENTER II,Health Center III,"RUBANDA, Western, Uganda"
KAKORE HEALTH CENTER II NGO,Health Center III,"RUBANDA, Western, Uganda"
MPUNGU HEALTH CENTER II,Health Center III,"RUBANDA, Western, Uganda"
MUKO NGO HEALTH CENTER III,Health Center III,"RUBANDA, Western, Uganda"
RUBANDA PHEALTH CENTER HEALTH CENTER III,Health Center III,"RUBANDA, Western, Uganda"
RUHIJA GVT HEALTH CENTER III,Health Center III,"RUBANDA, Western, Uganda"
KATERERA HEALTH CENTER III,Health Center III,"RUBIRIZI, Western, Uganda"
KATUNGURU HEALTH CENTER III,Health Center III,"RUBIRIZI, Western, Uganda"
RUBIRIZI KICWAMBA HEALTH CENTER III,Health Center III,"RUBIRIZI, Western, Uganda"
BUKINDA HEALTH CENTER III,Health Center III,"RUKIGA, Western, Uganda"
KAKATUNDA HEALTH CENTER III,Health Center III,"RUKIGA, Western, Uganda"
KANDAGO HEALTH CENTER II,Health Center III,"RUKIGA, Western, Uganda"
KASHAMBYA HEALTH CENTER III,Health Center III,"RUKIGA, Western, Uganda"
KIBANDA HEALTH CENTER II,Health Center III,"RUKIGA, Western, Uganda"
KIHANGA HEALTH CENTER III,Health Center III,"RUKIGA, Western, Uganda"
KITANGA PARISH HEALTH CENTER III,Health Center III,"RUKIGA, Western, Uganda"
KYOGO HEALTH CENTER III,Health Center III,"RUKIGA, Western, Uganda"
RWENYANGYE HEALTH CENTER II,Health Center III,"RUKIGA, Western, Uganda"
BIKURUNGU HEALTH CENTER III,Health Center III,"RUKUNGIRI, Western, Uganda"
BWAMBARA HEALTH CENTER III,Health Center III,"RUKUNGIRI, Western, Uganda"
KISIIZI GVT HEALTH CENTER III,Health Center III,"RUKUNGIRI, Western, Uganda"
NYAKAGYEME HEALTH CENTER III,Health Center III,"RUKUNGIRI, Western, Uganda"
NYAKISHENYI GVT HEALTH CENTER III,Health Center III,"RUKUNGIRI, Western, Uganda"
NYAKISHENYI NGO HEALTH CENTER III,Health Center III,"RUKUNGIRI, Western, Uganda"
RUKUNGIRI HEALTH CENTER IV,Health Center III,"RUKUNGIRI, Western, Uganda"
RWAKABENGO HEALTH CENTER III,Health Center III,"RUKUNGIRI, Western, Uganda"
RWERERE HEALTH CENTER III,Health Center III,"RUKUNGIRI, Western, Uganda"
RWESHAMA GVT HEALTH CENTER III,Health Center III,"RUKUNGIRI, Western, Uganda"
ST.JACINTA HEALTH CENTER III,Health Center III,"RUKUNGIRI, Western, Uganda"
BUGONGI HEALTH CENTER III,Health Center III,"SHEEMA, Western, Uganda"
KIGARAMA HEALTH CENTER III,Health Center III,"SHEEMA, Western, Uganda"
KYANGYENYI HEALTH CENTER III,Health Center III,"SHEEMA, Western, Uganda"
MUSHANGA HEALTH CENTER III,Health Center III,"SHEEMA, Western, Uganda"
ST. MONICA BILONGO HEALTH CENTER III,Health Center III,"SHEEMA, Western, Uganda"
NSIIKA HEALTH CENTER IV,Health Center IV,"BUHWEJU, Western, Uganda"
ISHONGORORO HEALTH CENTER IV,Health Center IV,"IBANDA, Western, Uganda"
NYAMUYANJA HEALTH CENTER IV,Health Center IV,"ISINGIRO, Western, Uganda"
KIHIIHI HEALTH CENTER IV,Health Center IV,"KANUNGU, Western, Uganda"
BUSANZA HEALTH CENTER IV,Health Center IV,"KISORO, Western, Uganda"
CHAHAFI HEALTH CENTER IV,Health Center IV,"KISORO, Western, Uganda"
RUBUGURI HEALTH CENTER IV,Health Center IV,"KISORO, Western, Uganda"
BUGAMBA HEALTH CENTER IV,Health Center IV,"MBARARA, Western, Uganda"
BWIZIBWERA HEALTH CENTER IV,Health Center IV,"MBARARA, Western, Uganda"
KINONI HEALTH CENTER IV,Health Center IV,"MBARARA, Western, Uganda"
MBARARA MUNICIPAL HEALTH CENTER IV,Health Center IV,"MBARARA, Western, Uganda"
MITOOMA HEALTH CENTER IV,Health Center IV,"MITOOMA, Western, Uganda"
KARUGUTU HEALTH CENTER IV,Health Center IV,"NTOROKO, Western, Uganda"
KITWE HEALTH CENTER IV,Health Center IV,"NTUNGAMO, Western, Uganda"
RUBAARE HEALTH CENTER IV,Health Center IV,"NTUNGAMO, Western, Uganda"
RWASHAMAIRE HEALTH CENTER IV,Health Center IV,"NTUNGAMO, Western, Uganda"
HAMURWA HEALTH CENTER IV,Health Center IV,"RUBANDA, Western, Uganda"
MUKO HEALTH CENTER IV,Health Center IV,"RUBANDA, Western, Uganda"
RUGAZI HEALTH CENTER IV,Health Center IV,"RUBIRIZI, Western, Uganda"
KAMWEZI HEALTH CENTER IV,Health Center IV,"RUKIGA, Western, Uganda"
MPARO HEALTH CENTER IV,Health Center IV,"RUKIGA, Western, Uganda"
BUHUNGA HEALTH CENTER IV,Health Center IV,"RUKUNGIRI, Western, Uganda"
KEBISONI HEALTH CENTER IV,Health Center IV,"RUKUNGIRI, Western, Uganda"
KABWOHE HEALTH CENTER IV,Health Center IV,"SHEEMA, Western, Uganda"
SHUUKU HEALTH CENTER IV,Health Center IV,"SHEEMA, Western, Uganda"
BITSYA PARISH OFFICE,Parish,"BUHWEJU, Western, Uganda"
BUTARE PARISH OFFICE,Parish,"BUHWEJU, Western, Uganda"
BWOGA PARISH OFFICE,Parish,"BUHWEJU, Western, Uganda"
ENGAJU PARISH OFFICE,Parish,"BUHWEJU, Western, Uganda"
KABEGARAMIRE PARISH OFFICE,Parish,"BUHWEJU, Western, Uganda"
KAJUMBURA PARISH OFFICE,Parish,"BUHWEJU, Western, Uganda"
KANKARA PARISH OFFICE,Parish,"BUHWEJU, Western, Uganda"
KAREMBE PARISH OFFICE,Parish,"BUHWEJU, Western, Uganda"
KARUNGU CENTRAL PARISH OFFICE,Parish,"BUHWEJU, Western, Uganda"
KASHARARA PARISH OFFICE,Parish,"BUHWEJU, Western, Uganda"
KASHENYI PARISH OFFICE,Parish,"BUHWEJU, Western, Uganda"
KATARA PARISH OFFICE,Parish,"BUHWEJU, Western, Uganda"
KATINDA PARISH OFFICE,Parish,"BUHWEJU, Western, Uganda"
KATONGO PARISH OFFICE,Parish,"BUHWEJU, Western, Uganda"
KIBIMBA PARISH OFFICE,Parish,"BUHWEJU, Western, Uganda"
KICUZI PARISH OFFICE,Parish,"BUHWEJU, Western, Uganda"
KIRAMIRA PARISH OFFICE,Parish,"BUHWEJU, Western, Uganda"
KITEGA PARISH OFFICE,Parish,"BUHWEJU, Western, Uganda"
KIYANJA PARISH OFFICE,Parish,"BUHWEJU, Western, Uganda"
KYAHENDA PARISH OFFICE,Parish,"BUHWEJU, Western, Uganda"
KYAJURA PARISH OFFICE,Parish,"BUHWEJU, Western, Uganda"
KYEYARE PARISH OFFICE,Parish,"BUHWEJU, Western, Uganda"
MUSHASHA PARISH OFFICE,Parish,"BUHWEJU, Western, Uganda"
NSIIKA PARISH OFFICE,Parish,"BUHWEJU, Western, Uganda"
NTUNGAMO PARISH OFFICE,Parish,"BUHWEJU, Western, Uganda"
NYAKAHITA PARISH OFFICE,Parish,"BUHWEJU, Western, Uganda"
NYAKASHAKA PARISH OFFICE,Parish,"BUHWEJU, Western, Uganda"
NYAKAZIBA PARISH OFFICE,Parish,"BUHWEJU, Western, Uganda"
NYAKISHOJWA PARISH OFFICE,Parish,"BUHWEJU, Western, Uganda"
NYAKITOKO PARISH OFFICE,Parish,"BUHWEJU, Western, Uganda"
RUBENGYE PARISH OFFICE,Parish,"BUHWEJU, Western, Uganda"
RUGONGO PARISH OFFICE,Parish,"BUHWEJU, Western, Uganda"
RUKIRI PARISH OFFICE,Parish,"BUHWEJU, Western, Uganda"
RUKONDO PARISH OFFICE,Parish,"BUHWEJU, Western, Uganda"
RUSHAMBYA PARISH OFFICE,Parish,"BUHWEJU, Western, Uganda"
RUSHAYO PARISH OFFICE,Parish,"BUHWEJU, Western, Uganda"
RWANJERE PARISH OFFICE,Parish,"BUHWEJU, Western, Uganda"
RWANYAMABARE PARISH OFFICE,Parish,"BUHWEJU, Western, Uganda"
RWENGWE PARISH OFFICE,Parish,"BUHWEJU, Western, Uganda"
BIJENGYE PARISH OFFICE,Parish,"BUSHENYI, Western, Uganda"
BITOOMA PARISH OFFICE,Parish,"BUSHENYI, Western, Uganda"
BUGAARA PARISH OFFICE,Parish,"BUSHENYI, Western, Uganda"
BUMBAIRE PARISH OFFICE,Parish,"BUSHENYI, Western, Uganda"
BUNYARIGI WARD PARISH OFFICE,Parish,"BUSHENYI, Western, Uganda"
BURAMBA PARISH OFFICE,Parish,"BUSHENYI, Western, Uganda"
BURUNGIRA PARISH OFFICE,Parish,"BUSHENYI, Western, Uganda"
BUTARE PARISH OFFICE,Parish,"BUSHENYI, Western, Uganda"
BUYANJA PARISH OFFICE,Parish,"BUSHENYI, Western, Uganda"
BWERA PARISH OFFICE,Parish,"BUSHENYI, Western, Uganda"
CENTRAL WARD PARISH OFFICE,Parish,"BUSHENYI, Western, Uganda"
IBAARE PARISH OFFICE,Parish,"BUSHENYI, Western, Uganda"
KABAARE PARISH OFFICE,Parish,"BUSHENYI, Western, Uganda"
KABINGO PARISH OFFICE,Parish,"BUSHENYI, Western, Uganda"
KAHUNGYE PARISH OFFICE,Parish,"BUSHENYI, Western, Uganda"
KAINAMO PARISH OFFICE,Parish,"BUSHENYI, Western, Uganda"
KAJUNJU PARISH OFFICE,Parish,"BUSHENYI, Western, Uganda"
KAKANJU PARISH OFFICE,Parish,"BUSHENYI, Western, Uganda"
KAKIIRA PARISH OFFICE,Parish,"BUSHENYI, Western, Uganda"
KAKONI PARISH OFFICE,Parish,"BUSHENYI, Western, Uganda"
KARARO PARISH OFFICE,Parish,"BUSHENYI, Western, Uganda"
KASHAMBYA PARISH OFFICE,Parish,"BUSHENYI, Western, Uganda"
KASHENYI PARISH OFFICE,Parish,"BUSHENYI, Western, Uganda"
KATIKAMWE PARISH OFFICE,Parish,"BUSHENYI, Western, Uganda"
KATUNGA PARISH OFFICE,Parish,"BUSHENYI, Western, Uganda"
KIBAARE PARISH OFFICE,Parish,"BUSHENYI, Western, Uganda"
KIBAZI PARISH OFFICE,Parish,"BUSHENYI, Western, Uganda"
KIGOMA PARISH OFFICE,Parish,"BUSHENYI, Western, Uganda"
KIMURI PARISH OFFICE,Parish,"BUSHENYI, Western, Uganda"
KITAGATA PARISH OFFICE,Parish,"BUSHENYI, Western, Uganda"
KITOJO PARISH OFFICE,Parish,"BUSHENYI, Western, Uganda"
KITWE PARISH OFFICE,Parish,"BUSHENYI, Western, Uganda"
KIYAGA PARISH OFFICE,Parish,"BUSHENYI, Western, Uganda"
KIZINDA PARISH OFFICE,Parish,"BUSHENYI, Western, Uganda"
KYAMUGABO PARISH OFFICE,Parish,"BUSHENYI, Western, Uganda"
KYAMUHUNGA PARISH OFFICE,Parish,"BUSHENYI, Western, Uganda"
KYEIGOMBE PARISH OFFICE,Parish,"BUSHENYI, Western, Uganda"
KYEITEMBE PARISH OFFICE,Parish,"BUSHENYI, Western, Uganda"
MASHONGA PARISH OFFICE,Parish,"BUSHENYI, Western, Uganda"
MAZINGA PARISH OFFICE,Parish,"BUSHENYI, Western, Uganda"
NGORORA PARISH OFFICE,Parish,"BUSHENYI, Western, Uganda"
NKANGA PARISH OFFICE,Parish,"BUSHENYI, Western, Uganda"
NSHUMI PARISH OFFICE,Parish,"BUSHENYI, Western, Uganda"
NTUNGAMO PARISH OFFICE,Parish,"BUSHENYI, Western, Uganda"
NUMBA PARISH OFFICE,Parish,"BUSHENYI, Western, Uganda"
NYABUBARE PARISH OFFICE,Parish,"BUSHENYI, Western, Uganda"
