dhis_orgunit|RxPKxSBe0DC,facility|159
dhis_orgunit|vXlnJIdin7f,facility|69
dhis_orgunit|RLWAwgTDjSJ,facility|HCIII-314-1
dhis_orgunit|Owvv3PbIrZ2,facility|179
dhis_orgunit|Ug8m4dtpeYZ,facility|182
dhis_orgunit|sYhGbKU5621,facility|144
dhis_orgunit|JO1cLIghdBv,facility|165
dhis_orgunit|ZotVVjcyDdV,facility|181
dhis_orgunit|aT1ytslGHPP,facility|70
dhis_orgunit|eVqlzAGda5U,facility|158
dhis_orgunit|RnktSI9w0ZM,facility|164
dhis_orgunit|hIuSd1NGumG,facility|HCIII-314-2
dhis_orgunit|aZEsILFiYCF,facility|HCIII-314-3
dhis_orgunit|aPv6owroI2J,facility|173
dhis_orgunit|Tyxrv2J0s0m,facility|177
dhis_orgunit|pZhYWxNWH94,facility|HCIII-314-4
dhis_orgunit|jhtjCBU3lZG,facility|175
dhis_orgunit|aCGaJx85MR6,facility|172
dhis_orgunit|aGfndLfPcOz,facility|139
dhis_orgunit|aKoVWgIufTx,facility|HCIII-322-6
dhis_orgunit|wLkwoyLOOZe,facility|185
dhis_orgunit|FvewOonC8lS,facility|HCIII-322-7
dhis_orgunit|pUeR6j03GhJ,facility|143
dhis_orgunit|DjuTQL7H5ck,facility|141
dhis_orgunit|UZcAKaVqnVO,facility|190
dhis_orgunit|WgXtPbUAyJD,facility|83
dhis_orgunit|mErpRZrtmz8,facility|160
dhis_orgunit|y8q1syPdfdK,facility|136
dhis_orgunit|ASNnd0et215,facility|135
dhis_orgunit|xErihzThO6h,facility|101
dhis_orgunit|TTIgbcijnJz,facility|138
dhis_orgunit|fIGI5AZsJHF,facility|156
dhis_orgunit|gvwYnobdOdM,facility|110
dhis_orgunit|gEJIdy608EI,facility|155
dhis_orgunit|o919aB1NWyq,facility|183
dhis_orgunit|FHLViw9IqR6,facility|162
dhis_orgunit|h0zUXZyCyJL,facility|170
dhis_orgunit|a9ZI6jNBqXx,facility|HCIII-322-2
dhis_orgunit|aNM5X9P50rl,facility|HCIII-322-8
dhis_orgunit|RHk4V3ZlFbx,facility|HCIII-322-1
dhis_orgunit|s21e0ARLfsE,facility|84
